2014-03-12: Total users: 7054, Non-zero FROM: 688, Geocoded(active): 455(231), Cities(active): 128(85)
2014-03-13: Total users: 7058, Non-zero FROM: 688, Geocoded(active): 454(229), Cities(active): 128(85)
2014-03-14: Total users: 7064, Non-zero FROM: 688, Geocoded(active): 454(228), Cities(active): 128(85)
2014-03-15: Total users: 7070, Non-zero FROM: 688, Geocoded(active): 454(228), Cities(active): 128(85)
2014-03-16: Total users: 7072, Non-zero FROM: 690, Geocoded(active): 456(229), Cities(active): 129(85)
2014-03-17: Total users: 7074, Non-zero FROM: 690, Geocoded(active): 456(229), Cities(active): 129(85)
2014-03-18: Total users: 7080, Non-zero FROM: 690, Geocoded(active): 456(229), Cities(active): 129(85)
2014-03-19: Total users: 7085, Non-zero FROM: 690, Geocoded(active): 456(229), Cities(active): 129(85)
2014-03-20: Total users: 7089, Non-zero FROM: 690, Geocoded(active): 456(229), Cities(active): 129(85)
2014-03-21: Total users: 7095, Non-zero FROM: 692, Geocoded(active): 457(230), Cities(active): 129(85)
2014-03-22: Total users: 7101, Non-zero FROM: 692, Geocoded(active): 457(230), Cities(active): 129(85)
2014-03-23: Total users: 7101, Non-zero FROM: 692, Geocoded(active): 457(230), Cities(active): 129(85)
2014-03-24: Total users: 7103, Non-zero FROM: 693, Geocoded(active): 458(231), Cities(active): 129(85)
2014-03-25: Total users: 7107, Non-zero FROM: 694, Geocoded(active): 458(231), Cities(active): 129(85)
2014-03-26: Total users: 7114, Non-zero FROM: 695, Geocoded(active): 459(232), Cities(active): 129(85)
2014-03-27: Total users: 7119, Non-zero FROM: 695, Geocoded(active): 459(232), Cities(active): 129(85)
2014-03-28: Total users: 7125, Non-zero FROM: 695, Geocoded(active): 459(232), Cities(active): 129(85)
2014-03-29: Total users: 7132, Non-zero FROM: 695, Geocoded(active): 459(231), Cities(active): 129(85)
2014-03-30: Total users: 7133, Non-zero FROM: 695, Geocoded(active): 459(231), Cities(active): 129(85)
2014-03-31: Total users: 7134, Non-zero FROM: 695, Geocoded(active): 459(231), Cities(active): 129(85)
2014-04-01: Total users: 7137, Non-zero FROM: 695, Geocoded(active): 459(231), Cities(active): 129(85)
2014-04-02: Total users: 7142, Non-zero FROM: 695, Geocoded(active): 459(230), Cities(active): 129(85)
2014-04-03: Total users: 7146, Non-zero FROM: 695, Geocoded(active): 459(230), Cities(active): 129(85)
2014-04-04: Total users: 7146, Non-zero FROM: 695, Geocoded(active): 459(227), Cities(active): 129(85)
2014-04-05: Total users: 7148, Non-zero FROM: 695, Geocoded(active): 459(227), Cities(active): 129(85)
2014-04-06: Total users: 7151, Non-zero FROM: 695, Geocoded(active): 459(225), Cities(active): 129(85)
2014-04-07: Total users: 7151, Non-zero FROM: 696, Geocoded(active): 461(227), Cities(active): 129(85)
2014-04-08: Total users: 7155, Non-zero FROM: 696, Geocoded(active): 461(226), Cities(active): 129(85)
2014-04-09: Total users: 7159, Non-zero FROM: 697, Geocoded(active): 462(227), Cities(active): 129(85)
2014-04-10: Total users: 7163, Non-zero FROM: 697, Geocoded(active): 462(227), Cities(active): 129(85)
2014-04-11: Total users: 7169, Non-zero FROM: 698, Geocoded(active): 463(228), Cities(active): 129(86)
2014-04-12: Total users: 7173, Non-zero FROM: 698, Geocoded(active): 463(228), Cities(active): 129(86)
2014-04-13: Total users: 7174, Non-zero FROM: 698, Geocoded(active): 463(228), Cities(active): 129(86)
2014-04-14: Total users: 7175, Non-zero FROM: 698, Geocoded(active): 463(228), Cities(active): 129(86)
2014-04-15: Total users: 7176, Non-zero FROM: 698, Geocoded(active): 463(228), Cities(active): 129(86)
2014-04-16: Total users: 7180, Non-zero FROM: 699, Geocoded(active): 463(228), Cities(active): 129(86)
2014-04-17: Total users: 7185, Non-zero FROM: 699, Geocoded(active): 463(227), Cities(active): 129(86)
2014-04-18: Total users: 7193, Non-zero FROM: 699, Geocoded(active): 463(227), Cities(active): 129(86)
2014-04-19: Total users: 7197, Non-zero FROM: 700, Geocoded(active): 464(228), Cities(active): 129(87)
2014-04-20: Total users: 7198, Non-zero FROM: 700, Geocoded(active): 464(227), Cities(active): 129(87)
2014-04-21: Total users: 7201, Non-zero FROM: 701, Geocoded(active): 464(227), Cities(active): 129(87)
2014-04-22: Total users: 7206, Non-zero FROM: 702, Geocoded(active): 465(228), Cities(active): 129(87)
2014-04-23: Total users: 7212, Non-zero FROM: 703, Geocoded(active): 466(228), Cities(active): 129(87)
2014-04-24: Total users: 7220, Non-zero FROM: 705, Geocoded(active): 468(229), Cities(active): 129(88)
2014-04-25: Total users: 7221, Non-zero FROM: 705, Geocoded(active): 468(229), Cities(active): 129(88)
2014-04-26: Total users: 7224, Non-zero FROM: 707, Geocoded(active): 470(231), Cities(active): 131(90)
2014-04-27: Total users: 7229, Non-zero FROM: 708, Geocoded(active): 471(231), Cities(active): 131(90)
2014-04-28: Total users: 7232, Non-zero FROM: 709, Geocoded(active): 472(233), Cities(active): 132(92)
2014-04-29: Total users: 7234, Non-zero FROM: 709, Geocoded(active): 472(233), Cities(active): 132(92)
2014-04-30: Total users: 7236, Non-zero FROM: 709, Geocoded(active): 472(233), Cities(active): 132(92)
2014-05-01: Total users: 7241, Non-zero FROM: 709, Geocoded(active): 472(234), Cities(active): 132(93)
2014-05-02: Total users: 7244, Non-zero FROM: 709, Geocoded(active): 472(234), Cities(active): 132(93)
2014-05-03: Total users: 7246, Non-zero FROM: 710, Geocoded(active): 472(234), Cities(active): 132(93)
2014-05-04: Total users: 7248, Non-zero FROM: 710, Geocoded(active): 472(234), Cities(active): 132(93)
2014-05-05: Total users: 7248, Non-zero FROM: 711, Geocoded(active): 473(235), Cities(active): 132(93)
2014-05-06: Total users: 7253, Non-zero FROM: 710, Geocoded(active): 472(234), Cities(active): 132(93)
2014-05-07: Total users: 7259, Non-zero FROM: 710, Geocoded(active): 472(232), Cities(active): 132(93)
2014-05-08: Total users: 7265, Non-zero FROM: 711, Geocoded(active): 474(234), Cities(active): 132(93)
2014-05-09: Total users: 7271, Non-zero FROM: 711, Geocoded(active): 474(235), Cities(active): 132(93)
2014-05-10: Total users: 7272, Non-zero FROM: 711, Geocoded(active): 474(236), Cities(active): 132(93)
2014-05-11: Total users: 7272, Non-zero FROM: 711, Geocoded(active): 474(236), Cities(active): 132(93)
2014-05-12: Total users: 7274, Non-zero FROM: 711, Geocoded(active): 474(236), Cities(active): 132(93)
2014-05-13: Total users: 7274, Non-zero FROM: 708, Geocoded(active): 473(235), Cities(active): 132(93)
2014-05-14: Total users: 7277, Non-zero FROM: 708, Geocoded(active): 473(235), Cities(active): 132(93)
2014-05-15: Total users: 7281, Non-zero FROM: 708, Geocoded(active): 473(234), Cities(active): 132(93)
2014-05-16: Total users: 7285, Non-zero FROM: 708, Geocoded(active): 473(234), Cities(active): 132(93)
2014-05-17: Total users: 7287, Non-zero FROM: 708, Geocoded(active): 473(233), Cities(active): 132(93)
2014-05-18: Total users: 7288, Non-zero FROM: 708, Geocoded(active): 473(233), Cities(active): 132(93)
2014-05-19: Total users: 7291, Non-zero FROM: 708, Geocoded(active): 473(233), Cities(active): 132(93)
2014-05-20: Total users: 7298, Non-zero FROM: 708, Geocoded(active): 473(233), Cities(active): 132(93)
2014-05-21: Total users: 7299, Non-zero FROM: 708, Geocoded(active): 473(233), Cities(active): 132(93)
2014-05-22: Total users: 7302, Non-zero FROM: 708, Geocoded(active): 473(233), Cities(active): 132(93)
2014-05-23: Total users: 7303, Non-zero FROM: 708, Geocoded(active): 473(233), Cities(active): 132(93)
2014-05-24: Total users: 7308, Non-zero FROM: 708, Geocoded(active): 473(233), Cities(active): 132(93)
2014-05-25: Total users: 7311, Non-zero FROM: 708, Geocoded(active): 473(233), Cities(active): 132(93)
2014-05-26: Total users: 7316, Non-zero FROM: 709, Geocoded(active): 474(233), Cities(active): 132(93)
2014-05-27: Total users: 7322, Non-zero FROM: 709, Geocoded(active): 474(233), Cities(active): 132(93)
2014-05-28: Total users: 7329, Non-zero FROM: 709, Geocoded(active): 474(233), Cities(active): 132(93)
2014-05-29: Total users: 7331, Non-zero FROM: 709, Geocoded(active): 474(232), Cities(active): 132(93)
2014-05-30: Total users: 7335, Non-zero FROM: 709, Geocoded(active): 474(232), Cities(active): 132(93)
2014-05-31: Total users: 7339, Non-zero FROM: 709, Geocoded(active): 474(232), Cities(active): 132(93)
2014-06-01: Total users: 7343, Non-zero FROM: 709, Geocoded(active): 474(232), Cities(active): 132(93)
2014-06-02: Total users: 7344, Non-zero FROM: 709, Geocoded(active): 474(232), Cities(active): 132(93)
2014-06-03: Total users: 7352, Non-zero FROM: 710, Geocoded(active): 475(233), Cities(active): 132(93)
2014-06-04: Total users: 7355, Non-zero FROM: 710, Geocoded(active): 475(233), Cities(active): 132(93)
2014-06-05: Total users: 7356, Non-zero FROM: 710, Geocoded(active): 475(232), Cities(active): 132(93)
2014-06-06: Total users: 7359, Non-zero FROM: 710, Geocoded(active): 475(231), Cities(active): 132(92)
2014-06-07: Total users: 7361, Non-zero FROM: 710, Geocoded(active): 475(231), Cities(active): 132(92)
2014-06-08: Total users: 7362, Non-zero FROM: 710, Geocoded(active): 475(231), Cities(active): 132(92)
2014-06-09: Total users: 7363, Non-zero FROM: 711, Geocoded(active): 476(232), Cities(active): 132(92)
2014-06-10: Total users: 7365, Non-zero FROM: 712, Geocoded(active): 476(232), Cities(active): 132(92)
2014-06-11: Total users: 7370, Non-zero FROM: 713, Geocoded(active): 477(233), Cities(active): 132(92)
2014-06-12: Total users: 7374, Non-zero FROM: 714, Geocoded(active): 478(234), Cities(active): 132(92)
2014-06-13: Total users: 7376, Non-zero FROM: 715, Geocoded(active): 478(234), Cities(active): 132(92)
2014-06-17: Total users: 7381, Non-zero FROM: 717, Geocoded(active): 480(235), Cities(active): 132(93)
2014-06-18: Total users: 7385, Non-zero FROM: 717, Geocoded(active): 481(235), Cities(active): 132(93)
2014-06-19: Total users: 7385, Non-zero FROM: 717, Geocoded(active): 481(235), Cities(active): 132(93)
2014-06-20: Total users: 7389, Non-zero FROM: 718, Geocoded(active): 482(236), Cities(active): 132(93)
2014-06-21: Total users: 7391, Non-zero FROM: 717, Geocoded(active): 482(235), Cities(active): 132(93)
2014-06-23: Total users: 7392, Non-zero FROM: 717, Geocoded(active): 482(235), Cities(active): 132(93)
2014-06-25: Total users: 7399, Non-zero FROM: 717, Geocoded(active): 482(235), Cities(active): 132(93)
2014-07-01: Total users: 7414, Non-zero FROM: 717, Geocoded(active): 482(234), Cities(active): 132(93)
2014-07-02: Total users: 7421, Non-zero FROM: 717, Geocoded(active): 482(234), Cities(active): 132(93)
2014-07-03: Total users: 7427, Non-zero FROM: 718, Geocoded(active): 483(233), Cities(active): 133(92)
2014-07-04: Total users: 7431, Non-zero FROM: 718, Geocoded(active): 483(234), Cities(active): 133(93)
2014-07-05: Total users: 7432, Non-zero FROM: 718, Geocoded(active): 483(234), Cities(active): 133(93)
2014-07-06: Total users: 7433, Non-zero FROM: 718, Geocoded(active): 483(234), Cities(active): 133(93)
2014-07-07: Total users: 7433, Non-zero FROM: 718, Geocoded(active): 483(234), Cities(active): 133(93)
2014-07-08: Total users: 7438, Non-zero FROM: 718, Geocoded(active): 483(234), Cities(active): 133(93)
2014-07-09: Total users: 7442, Non-zero FROM: 718, Geocoded(active): 483(233), Cities(active): 133(93)
2014-07-10: Total users: 7448, Non-zero FROM: 719, Geocoded(active): 484(234), Cities(active): 133(93)
2014-07-11: Total users: 7450, Non-zero FROM: 719, Geocoded(active): 484(234), Cities(active): 133(93)
2014-07-12: Total users: 7451, Non-zero FROM: 719, Geocoded(active): 484(234), Cities(active): 133(93)
2014-07-13: Total users: 7453, Non-zero FROM: 719, Geocoded(active): 484(234), Cities(active): 133(93)
2014-07-14: Total users: 7453, Non-zero FROM: 719, Geocoded(active): 484(234), Cities(active): 133(93)
2014-07-15: Total users: 7456, Non-zero FROM: 719, Geocoded(active): 484(234), Cities(active): 133(93)
2014-07-16: Total users: 7458, Non-zero FROM: 719, Geocoded(active): 484(234), Cities(active): 133(93)
2014-07-17: Total users: 7464, Non-zero FROM: 722, Geocoded(active): 486(236), Cities(active): 134(94)
2014-07-18: Total users: 7466, Non-zero FROM: 722, Geocoded(active): 486(236), Cities(active): 134(94)
2014-07-19: Total users: 7469, Non-zero FROM: 722, Geocoded(active): 486(236), Cities(active): 134(94)
2014-07-20: Total users: 7469, Non-zero FROM: 722, Geocoded(active): 486(237), Cities(active): 134(94)
2014-07-21: Total users: 7470, Non-zero FROM: 722, Geocoded(active): 486(237), Cities(active): 134(94)
2014-07-22: Total users: 7472, Non-zero FROM: 722, Geocoded(active): 486(237), Cities(active): 134(94)
2014-07-23: Total users: 7478, Non-zero FROM: 723, Geocoded(active): 487(237), Cities(active): 134(94)
2014-07-24: Total users: 7479, Non-zero FROM: 724, Geocoded(active): 488(237), Cities(active): 134(94)
2014-07-25: Total users: 7483, Non-zero FROM: 724, Geocoded(active): 488(237), Cities(active): 134(94)
2014-07-26: Total users: 7486, Non-zero FROM: 724, Geocoded(active): 488(237), Cities(active): 134(94)
2014-07-27: Total users: 7486, Non-zero FROM: 724, Geocoded(active): 488(237), Cities(active): 134(94)
2014-07-28: Total users: 7486, Non-zero FROM: 724, Geocoded(active): 488(236), Cities(active): 134(94)
2014-07-29: Total users: 7487, Non-zero FROM: 725, Geocoded(active): 489(237), Cities(active): 134(94)
2014-07-30: Total users: 7494, Non-zero FROM: 726, Geocoded(active): 490(239), Cities(active): 134(94)
2014-07-31: Total users: 7498, Non-zero FROM: 726, Geocoded(active): 490(239), Cities(active): 134(94)
2014-08-01: Total users: 7501, Non-zero FROM: 726, Geocoded(active): 490(239), Cities(active): 134(94)
2014-08-02: Total users: 7502, Non-zero FROM: 726, Geocoded(active): 490(239), Cities(active): 134(94)
2014-08-03: Total users: 7503, Non-zero FROM: 726, Geocoded(active): 490(239), Cities(active): 134(94)
2014-08-04: Total users: 7504, Non-zero FROM: 726, Geocoded(active): 490(238), Cities(active): 134(94)
2014-08-05: Total users: 7508, Non-zero FROM: 726, Geocoded(active): 490(238), Cities(active): 134(94)
2014-08-06: Total users: 7512, Non-zero FROM: 726, Geocoded(active): 490(238), Cities(active): 134(94)
2014-08-07: Total users: 7513, Non-zero FROM: 727, Geocoded(active): 490(238), Cities(active): 134(94)
2014-08-08: Total users: 7513, Non-zero FROM: 727, Geocoded(active): 490(238), Cities(active): 134(94)
2014-08-09: Total users: 7514, Non-zero FROM: 727, Geocoded(active): 490(238), Cities(active): 134(94)
2014-08-10: Total users: 7516, Non-zero FROM: 727, Geocoded(active): 490(238), Cities(active): 134(94)
2014-08-11: Total users: 7516, Non-zero FROM: 727, Geocoded(active): 490(238), Cities(active): 134(94)
2014-08-12: Total users: 7516, Non-zero FROM: 727, Geocoded(active): 490(238), Cities(active): 134(94)
2014-08-13: Total users: 7518, Non-zero FROM: 728, Geocoded(active): 490(234), Cities(active): 134(91)
2014-08-14: Total users: 7523, Non-zero FROM: 731, Geocoded(active): 490(234), Cities(active): 134(91)
2014-08-15: Total users: 7524, Non-zero FROM: 730, Geocoded(active): 490(233), Cities(active): 134(91)
2014-08-16: Total users: 7524, Non-zero FROM: 728, Geocoded(active): 490(233), Cities(active): 134(91)
2014-08-17: Total users: 7525, Non-zero FROM: 728, Geocoded(active): 490(233), Cities(active): 134(91)
2014-08-18: Total users: 7527, Non-zero FROM: 728, Geocoded(active): 490(233), Cities(active): 134(91)
2014-08-19: Total users: 7530, Non-zero FROM: 728, Geocoded(active): 490(233), Cities(active): 134(91)
2014-08-20: Total users: 7530, Non-zero FROM: 728, Geocoded(active): 490(233), Cities(active): 134(91)
2014-08-21: Total users: 7533, Non-zero FROM: 729, Geocoded(active): 491(234), Cities(active): 135(92)
2014-08-22: Total users: 7535, Non-zero FROM: 730, Geocoded(active): 492(235), Cities(active): 135(92)
2014-08-23: Total users: 7537, Non-zero FROM: 730, Geocoded(active): 492(234), Cities(active): 135(92)
2014-08-24: Total users: 7539, Non-zero FROM: 730, Geocoded(active): 492(234), Cities(active): 135(92)
2014-08-25: Total users: 7540, Non-zero FROM: 731, Geocoded(active): 492(234), Cities(active): 135(92)
2014-08-26: Total users: 7543, Non-zero FROM: 730, Geocoded(active): 492(234), Cities(active): 135(92)
2014-08-27: Total users: 7544, Non-zero FROM: 731, Geocoded(active): 493(235), Cities(active): 135(92)
2014-08-28: Total users: 7555, Non-zero FROM: 732, Geocoded(active): 494(236), Cities(active): 135(92)
2014-08-29: Total users: 7560, Non-zero FROM: 732, Geocoded(active): 494(235), Cities(active): 135(92)
2014-08-30: Total users: 7561, Non-zero FROM: 733, Geocoded(active): 495(236), Cities(active): 135(92)
2014-08-31: Total users: 7562, Non-zero FROM: 733, Geocoded(active): 495(235), Cities(active): 135(91)
2014-09-01: Total users: 7566, Non-zero FROM: 734, Geocoded(active): 495(235), Cities(active): 135(91)
2014-09-02: Total users: 7569, Non-zero FROM: 734, Geocoded(active): 495(236), Cities(active): 135(91)
2014-09-03: Total users: 7570, Non-zero FROM: 733, Geocoded(active): 495(235), Cities(active): 135(91)
2014-09-04: Total users: 7573, Non-zero FROM: 734, Geocoded(active): 495(235), Cities(active): 135(91)
2014-09-05: Total users: 7575, Non-zero FROM: 734, Geocoded(active): 495(235), Cities(active): 135(91)
2014-09-06: Total users: 7576, Non-zero FROM: 734, Geocoded(active): 496(236), Cities(active): 135(91)
2014-09-07: Total users: 7578, Non-zero FROM: 734, Geocoded(active): 496(236), Cities(active): 135(91)
2014-09-08: Total users: 7579, Non-zero FROM: 734, Geocoded(active): 496(236), Cities(active): 135(91)
2014-09-09: Total users: 7580, Non-zero FROM: 734, Geocoded(active): 496(236), Cities(active): 135(91)
2014-09-10: Total users: 7580, Non-zero FROM: 734, Geocoded(active): 496(236), Cities(active): 135(91)
2014-09-11: Total users: 7582, Non-zero FROM: 734, Geocoded(active): 496(234), Cities(active): 135(91)
2014-09-12: Total users: 7588, Non-zero FROM: 734, Geocoded(active): 496(233), Cities(active): 135(91)
2014-09-13: Total users: 7592, Non-zero FROM: 734, Geocoded(active): 496(233), Cities(active): 135(91)
2014-09-14: Total users: 7593, Non-zero FROM: 734, Geocoded(active): 496(232), Cities(active): 135(91)
2014-09-15: Total users: 7593, Non-zero FROM: 734, Geocoded(active): 496(232), Cities(active): 135(91)
2014-09-16: Total users: 7595, Non-zero FROM: 735, Geocoded(active): 497(232), Cities(active): 136(92)
2014-09-17: Total users: 7597, Non-zero FROM: 735, Geocoded(active): 497(233), Cities(active): 136(92)
2014-09-18: Total users: 7601, Non-zero FROM: 735, Geocoded(active): 497(233), Cities(active): 136(92)
2014-09-19: Total users: 7606, Non-zero FROM: 735, Geocoded(active): 497(232), Cities(active): 136(92)
2014-09-20: Total users: 7607, Non-zero FROM: 736, Geocoded(active): 498(233), Cities(active): 136(92)
2014-09-21: Total users: 7608, Non-zero FROM: 736, Geocoded(active): 498(233), Cities(active): 136(92)
2014-09-22: Total users: 7613, Non-zero FROM: 738, Geocoded(active): 498(233), Cities(active): 136(92)
2014-09-23: Total users: 7624, Non-zero FROM: 739, Geocoded(active): 498(232), Cities(active): 136(92)
2014-09-24: Total users: 7627, Non-zero FROM: 739, Geocoded(active): 498(231), Cities(active): 136(92)
2014-09-25: Total users: 7630, Non-zero FROM: 739, Geocoded(active): 498(231), Cities(active): 136(92)
2014-09-26: Total users: 7632, Non-zero FROM: 739, Geocoded(active): 498(231), Cities(active): 136(92)
2014-09-27: Total users: 7633, Non-zero FROM: 739, Geocoded(active): 498(231), Cities(active): 136(92)
2014-09-28: Total users: 7633, Non-zero FROM: 739, Geocoded(active): 498(231), Cities(active): 136(92)
2014-09-29: Total users: 7634, Non-zero FROM: 740, Geocoded(active): 499(231), Cities(active): 136(92)
2014-09-30: Total users: 7636, Non-zero FROM: 740, Geocoded(active): 499(231), Cities(active): 136(92)
2014-10-01: Total users: 7641, Non-zero FROM: 739, Geocoded(active): 499(231), Cities(active): 136(92)
2014-10-02: Total users: 7644, Non-zero FROM: 739, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-03: Total users: 7647, Non-zero FROM: 739, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-04: Total users: 7650, Non-zero FROM: 740, Geocoded(active): 499(229), Cities(active): 136(91)
2014-10-05: Total users: 7654, Non-zero FROM: 741, Geocoded(active): 499(229), Cities(active): 136(91)
2014-10-06: Total users: 7655, Non-zero FROM: 741, Geocoded(active): 499(229), Cities(active): 136(91)
2014-10-07: Total users: 7657, Non-zero FROM: 742, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-08: Total users: 7661, Non-zero FROM: 742, Geocoded(active): 499(231), Cities(active): 136(91)
2014-10-09: Total users: 7665, Non-zero FROM: 743, Geocoded(active): 499(231), Cities(active): 136(91)
2014-10-10: Total users: 7668, Non-zero FROM: 742, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-11: Total users: 7670, Non-zero FROM: 743, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-12: Total users: 7674, Non-zero FROM: 745, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-13: Total users: 7675, Non-zero FROM: 744, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-14: Total users: 7677, Non-zero FROM: 744, Geocoded(active): 499(231), Cities(active): 136(91)
2014-10-15: Total users: 7680, Non-zero FROM: 744, Geocoded(active): 499(231), Cities(active): 136(91)
2014-10-16: Total users: 7686, Non-zero FROM: 744, Geocoded(active): 499(231), Cities(active): 136(91)
2014-10-17: Total users: 7692, Non-zero FROM: 746, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-18: Total users: 7697, Non-zero FROM: 746, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-19: Total users: 7701, Non-zero FROM: 747, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-20: Total users: 7702, Non-zero FROM: 747, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-21: Total users: 7706, Non-zero FROM: 747, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-22: Total users: 7710, Non-zero FROM: 747, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-23: Total users: 7715, Non-zero FROM: 746, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-24: Total users: 7719, Non-zero FROM: 747, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-25: Total users: 7722, Non-zero FROM: 748, Geocoded(active): 499(230), Cities(active): 136(91)
2014-10-26: Total users: 7721, Non-zero FROM: 748, Geocoded(active): 500(230), Cities(active): 136(91)
2014-10-26: Total users: 7719, Non-zero FROM: 747, Geocoded(active): 500(230), Cities(active): 136(91)
2014-10-27: Total users: 7723, Non-zero FROM: 747, Geocoded(active): 500(230), Cities(active): 136(91)
2014-10-28: Total users: 7727, Non-zero FROM: 749, Geocoded(active): 501(231), Cities(active): 137(92)
2014-10-29: Total users: 7732, Non-zero FROM: 749, Geocoded(active): 501(231), Cities(active): 137(92)
2014-10-30: Total users: 7736, Non-zero FROM: 749, Geocoded(active): 501(231), Cities(active): 137(92)
2014-10-31: Total users: 7737, Non-zero FROM: 749, Geocoded(active): 501(231), Cities(active): 137(92)
2014-11-01: Total users: 7737, Non-zero FROM: 750, Geocoded(active): 502(232), Cities(active): 137(92)
2014-11-02: Total users: 7737, Non-zero FROM: 750, Geocoded(active): 502(232), Cities(active): 137(92)
2014-11-03: Total users: 7739, Non-zero FROM: 752, Geocoded(active): 504(233), Cities(active): 137(92)
2014-11-04: Total users: 7741, Non-zero FROM: 752, Geocoded(active): 504(231), Cities(active): 137(92)
2014-11-05: Total users: 7743, Non-zero FROM: 752, Geocoded(active): 504(231), Cities(active): 137(92)
2014-11-06: Total users: 7744, Non-zero FROM: 752, Geocoded(active): 504(231), Cities(active): 137(92)
2014-11-07: Total users: 7748, Non-zero FROM: 752, Geocoded(active): 504(230), Cities(active): 137(92)
2014-11-08: Total users: 7749, Non-zero FROM: 752, Geocoded(active): 504(230), Cities(active): 137(92)
2014-11-09: Total users: 7753, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(93)
2014-11-10: Total users: 7757, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(93)
2014-11-11: Total users: 7759, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(93)
2014-11-12: Total users: 7762, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(93)
2014-11-13: Total users: 7769, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(93)
2014-11-14: Total users: 7771, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(93)
2014-11-15: Total users: 7773, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(93)
2014-11-16: Total users: 7774, Non-zero FROM: 753, Geocoded(active): 505(232), Cities(active): 137(93)
2014-11-17: Total users: 7775, Non-zero FROM: 753, Geocoded(active): 505(233), Cities(active): 137(94)
2014-11-18: Total users: 7781, Non-zero FROM: 753, Geocoded(active): 505(233), Cities(active): 137(94)
2014-11-19: Total users: 7783, Non-zero FROM: 753, Geocoded(active): 505(232), Cities(active): 137(94)
2014-11-20: Total users: 7789, Non-zero FROM: 753, Geocoded(active): 505(232), Cities(active): 137(94)
2014-11-21: Total users: 7790, Non-zero FROM: 753, Geocoded(active): 505(232), Cities(active): 137(94)
2014-11-22: Total users: 7791, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(94)
2014-11-23: Total users: 7791, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(94)
2014-11-24: Total users: 7796, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(94)
2014-11-25: Total users: 7799, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(94)
2014-11-26: Total users: 7802, Non-zero FROM: 753, Geocoded(active): 505(231), Cities(active): 137(94)
2014-11-27: Total users: 7806, Non-zero FROM: 753, Geocoded(active): 505(230), Cities(active): 137(93)
2014-11-28: Total users: 7810, Non-zero FROM: 754, Geocoded(active): 506(231), Cities(active): 137(93)
2014-11-29: Total users: 7811, Non-zero FROM: 755, Geocoded(active): 507(232), Cities(active): 137(93)
2014-11-30: Total users: 7812, Non-zero FROM: 756, Geocoded(active): 507(232), Cities(active): 137(93)
2014-12-01: Total users: 7816, Non-zero FROM: 756, Geocoded(active): 507(232), Cities(active): 137(93)
2014-12-03: Total users: 7818, Non-zero FROM: 756, Geocoded(active): 507(232), Cities(active): 137(93)
2014-12-04: Total users: 7823, Non-zero FROM: 756, Geocoded(active): 507(234), Cities(active): 137(95)
2014-12-05: Total users: 7827, Non-zero FROM: 757, Geocoded(active): 507(234), Cities(active): 137(95)
2014-12-06: Total users: 7829, Non-zero FROM: 757, Geocoded(active): 507(233), Cities(active): 137(95)
2014-12-07: Total users: 7831, Non-zero FROM: 757, Geocoded(active): 507(233), Cities(active): 137(95)
2014-12-08: Total users: 7832, Non-zero FROM: 758, Geocoded(active): 508(234), Cities(active): 137(95)
2014-12-09: Total users: 7836, Non-zero FROM: 758, Geocoded(active): 508(234), Cities(active): 137(95)
2014-12-10: Total users: 7837, Non-zero FROM: 758, Geocoded(active): 508(233), Cities(active): 137(95)
2014-12-11: Total users: 7839, Non-zero FROM: 758, Geocoded(active): 508(234), Cities(active): 137(95)
2014-12-12: Total users: 7842, Non-zero FROM: 758, Geocoded(active): 508(234), Cities(active): 137(95)
2014-12-13: Total users: 7842, Non-zero FROM: 758, Geocoded(active): 508(234), Cities(active): 137(95)
2014-12-14: Total users: 7842, Non-zero FROM: 758, Geocoded(active): 508(233), Cities(active): 137(95)
2014-12-19: Total users: 7856, Non-zero FROM: 758, Geocoded(active): 508(232), Cities(active): 137(94)
